State,FIPS,County,Year,Heart_Attack_Mortality,Stability
Iowa,19049,Dallas,2006,114.6,1
Iowa,19049,Dallas,2007,106.1,1
Iowa,19049,Dallas,2008,72.3,1
Iowa,19049,Dallas,2009,124,1
Iowa,19049,Dallas,2010,73.6,1
Iowa,19049,Dallas,2011,67.4,1
Iowa,19049,Dallas,2012,79,1
Iowa,19049,Dallas,2013,40.7,1
Iowa,19049,Dallas,2014,90.9,1
Iowa,19049,Dallas,2015,27.4,0
Iowa,19051,Davis,2001,258,1
Iowa,19051,Davis,2002,344.4,1
Iowa,19051,Davis,2003,214.1,0
Iowa,19051,Davis,2007,233.9,0
Iowa,19051,Davis,2010,233.8,0
Iowa,19051,Davis,2011,214.9,0
Iowa,19053,Decatur,2003,220.1,0
Iowa,19055,Delaware,2000,102,0
Iowa,19055,Delaware,2001,191.7,1
Iowa,19055,Delaware,2002,110.1,0
Iowa,19055,Delaware,2004,157.7,1
Iowa,19055,Delaware,2007,155,1
Iowa,19055,Delaware,2009,97,0
Iowa,19055,Delaware,2012,97.3,0
Iowa,19057,Des Moines,2000,131.8,1
Iowa,19057,Des Moines,2001,166.4,1
Iowa,19057,Des Moines,2002,128.8,1
Iowa,19057,Des Moines,2003,98.4,1
Iowa,19057,Des Moines,2004,86.3,1
Iowa,19057,Des Moines,2005,65,1
Iowa,19057,Des Moines,2006,112.8,1
Iowa,19057,Des Moines,2007,65,1
Iowa,19057,Des Moines,2008,69.5,1
Iowa,19057,Des Moines,2009,90.7,1
Iowa,19057,Des Moines,2010,103.6,1
Iowa,19057,Des Moines,2011,73.6,1
Iowa,19057,Des Moines,2012,56.1,1
Iowa,19057,Des Moines,2013,81.9,1
Iowa,19057,Des Moines,2014,56.1,1
Iowa,19057,Des Moines,2015,64.6,1
Iowa,19059,Dickinson,2000,157.8,1
Iowa,19059,Dickinson,2001,206,1
Iowa,19059,Dickinson,2002,196.2,1
Iowa,19059,Dickinson,2003,185.2,1
Iowa,19059,Dickinson,2004,173.1,1
Iowa,19059,Dickinson,2006,187.3,1
Iowa,19059,Dickinson,2007,158.3,1
Iowa,19059,Dickinson,2008,203.7,1
Iowa,19059,Dickinson,2009,111.7,1
Iowa,19059,Dickinson,2011,147,1
Iowa,19059,Dickinson,2012,156,1
Iowa,19059,Dickinson,2014,109.7,1
Iowa,19059,Dickinson,2015,99.8,0
Iowa,19061,Dubuque,2000,158.5,1
Iowa,19061,Dubuque,2001,178.7,1
Iowa,19061,Dubuque,2002,149.5,1
Iowa,19061,Dubuque,2003,145.9,1
Iowa,19061,Dubuque,2004,167.1,1
Iowa,19061,Dubuque,2005,166.3,1
Iowa,19061,Dubuque,2006,148.2,1
Iowa,19061,Dubuque,2007,153.3,1
Iowa,19061,Dubuque,2008,124.4,1
Iowa,19061,Dubuque,2009,125.9,1
Iowa,19061,Dubuque,2010,69.2,1
Iowa,19061,Dubuque,2011,66.7,1
Iowa,19061,Dubuque,2012,91.4,1
Iowa,19061,Dubuque,2013,71.5,1
Iowa,19061,Dubuque,2014,69.3,1
Iowa,19061,Dubuque,2015,95.5,1
Iowa,19063,Emmet,2000,276.4,1
Iowa,19063,Emmet,2001,227.7,1
Iowa,19063,Emmet,2003,265.2,1
Iowa,19063,Emmet,2005,235.9,1
Iowa,19063,Emmet,2006,187,0
Iowa,19063,Emmet,2007,203.7,1
Iowa,19063,Emmet,2009,224.8,1
Iowa,19063,Emmet,2010,242,1
Iowa,19063,Emmet,2011,174.8,0
Iowa,19063,Emmet,2012,333.4,1
Iowa,19065,Fayette,2000,258.7,1
Iowa,19065,Fayette,2001,161.8,1
Iowa,19065,Fayette,2002,178.5,1
Iowa,19065,Fayette,2003,153.5,1
Iowa,19065,Fayette,2004,96.7,1
Iowa,19065,Fayette,2005,168.8,1
Iowa,19065,Fayette,2006,169.2,1
Iowa,19065,Fayette,2007,146.2,1
Iowa,19065,Fayette,2008,138.7,1
Iowa,19065,Fayette,2010,98.7,1
Iowa,19065,Fayette,2011,98.8,1
Iowa,19065,Fayette,2012,149,1
Iowa,19065,Fayette,2013,92,0
Iowa,19065,Fayette,2014,83.8,0
Iowa,19065,Fayette,2015,92.7,0
Iowa,19067,Floyd,2000,186.5,1
Iowa,19067,Floyd,2001,218.3,1
Iowa,19067,Floyd,2002,124.6,1
Iowa,19067,Floyd,2003,124.6,1
Iowa,19067,Floyd,2004,103.5,0
Iowa,19067,Floyd,2005,155.1,1
Iowa,19067,Floyd,2006,164.4,1
Iowa,19067,Floyd,2007,112.9,0
Iowa,19067,Floyd,2008,113.6,0
Iowa,19069,Franklin,2000,159.9,0
Iowa,19071,Fremont,2000,275.8,1
Iowa,19071,Fremont,2001,215.2,0
Iowa,19071,Fremont,2002,323.4,1
Iowa,19071,Fremont,2004,219.8,0
Iowa,19071,Fremont,2014,228,0
Iowa,19073,Greene,2000,164.4,0
Iowa,19073,Greene,2005,186.3,0
Iowa,19075,Grundy,2000,261.7,1
Iowa,19075,Grundy,2001,137.8,0
Iowa,19075,Grundy,2002,178.9,1
Iowa,19075,Grundy,2003,220.6,1
Iowa,19075,Grundy,2004,151.4,0
Iowa,19075,Grundy,2005,245.8,1
Iowa,19075,Grundy,2006,203.9,1
Iowa,19075,Grundy,2008,135.7,0
Iowa,19075,Grundy,2012,136.8,0
Iowa,19077,Guthrie,2000,189.1,1
Iowa,19077,Guthrie,2001,160.2,0
Iowa,19077,Guthrie,2002,203,1
Iowa,19077,Guthrie,2004,173.5,1
Iowa,19077,Guthrie,2005,204.7,1
Iowa,19077,Guthrie,2006,204.9,1
Iowa,19077,Guthrie,2008,206.5,1
Iowa,19077,Guthrie,2010,178.9,1
Iowa,19077,Guthrie,2013,212.3,1
Iowa,19077,Guthrie,2014,167,0
Iowa,19077,Guthrie,2015,198.1,1
Iowa,19079,Hamilton,2000,227.1,1
Iowa,19079,Hamilton,2001,173.3,1
Iowa,19079,Hamilton,2002,118.2,0
Iowa,19079,Hamilton,2003,287.7,1
Iowa,19079,Hamilton,2004,107.1,0
Iowa,19079,Hamilton,2005,192.4,1
Iowa,19079,Hamilton,2006,150.1,1
Iowa,19079,Hamilton,2007,129.8,1
Iowa,19079,Hamilton,2008,205.4,1
Iowa,19079,Hamilton,2009,119.8,0
Iowa,19079,Hamilton,2011,154,1
Iowa,19081,Hancock,2000,173.8,1
Iowa,19081,Hancock,2001,218.9,1
Iowa,19081,Hancock,2002,159.4,0
Iowa,19081,Hancock,2004,187.8,1
Iowa,19081,Hancock,2005,202.4,1
Iowa,19081,Hancock,2006,145.3,0
Iowa,19081,Hancock,2007,174.5,1
Iowa,19081,Hancock,2008,160.7,0
Iowa,19081,Hancock,2009,161.6,0
Iowa,19081,Hancock,2014,182,1
Iowa,19083,Hardin,2000,277.5,1
Iowa,19083,Hardin,2001,194.7,1
Iowa,19083,Hardin,2002,232.8,1
Iowa,19083,Hardin,2003,243.1,1
Iowa,19083,Hardin,2004,244.5,1
Iowa,19083,Hardin,2005,142,1
Iowa,19083,Hardin,2006,198.6,1
Iowa,19083,Hardin,2007,275,1
Iowa,19083,Hardin,2008,239.6,1
Iowa,19083,Hardin,2009,126.1,1
Iowa,19083,Hardin,2010,203.4,1
Iowa,19083,Hardin,2011,126.5,1
Iowa,19083,Hardin,2013,156,1
Iowa,19083,Hardin,2014,164.7,1
Iowa,19083,Hardin,2015,241.3,1
Iowa,19085,Harrison,2000,158.9,1
Iowa,19085,Harrison,2001,146.3,1
Iowa,19085,Harrison,2002,181.4,1
Iowa,19085,Harrison,2006,122.6,0
Iowa,19085,Harrison,2008,146.9,1
Iowa,19085,Harrison,2015,116.7,0
Iowa,19087,Henry,2000,221,1
Iowa,19087,Henry,2001,257.5,1
Iowa,19087,Henry,2002,241.1,1
Iowa,19087,Henry,2003,192.5,1
Iowa,19087,Henry,2004,163.5,1
Iowa,19087,Henry,2005,142.6,1
Iowa,19087,Henry,2006,141.6,1
Iowa,19087,Henry,2007,149.7,1
Iowa,19087,Henry,2008,150.2,1
Iowa,19087,Henry,2009,97.1,0
Iowa,19087,Henry,2010,132.5,1
Iowa,19087,Henry,2011,88.2,0
Iowa,19087,Henry,2014,106.4,1
Iowa,19087,Henry,2015,132.6,1
Iowa,19089,Howard,2003,215.9,1
Iowa,19089,Howard,2004,304.4,1
Iowa,19089,Howard,2005,304.6,1
Iowa,19089,Howard,2006,342.2,1
Iowa,19089,Howard,2007,490.4,1
Iowa,19089,Howard,2008,345.2,1
Iowa,19089,Howard,2009,256.5,1
Iowa,19093,Ida,2000,455.6,1
Iowa,19093,Ida,2002,418.9,1
Iowa,19093,Ida,2003,222.2,0
Iowa,19093,Ida,2004,312.6,1
Iowa,19093,Ida,2005,382.1,1
Iowa,19093,Ida,2006,452.2,1
Iowa,19093,Ida,2007,274.3,1
Iowa,19093,Ida,2008,346.3,1
Iowa,19093,Ida,2009,375.8,1
Iowa,19093,Ida,2010,309.1,1
Iowa,19093,Ida,2011,309.2,1
Iowa,19095,Iowa,2000,191.7,1
Iowa,19095,Iowa,2001,357.6,1
Iowa,19095,Iowa,2003,140.8,1
Iowa,19095,Iowa,2004,182.4,1
Iowa,19095,Iowa,2012,114.8,0
Iowa,19095,Iowa,2013,104.2,0
Iowa,19095,Iowa,2014,114.5,0
Iowa,19095,Iowa,2015,145.2,1
Iowa,19097,Jackson,2000,131,1
Iowa,19097,Jackson,2001,198.9,1
Iowa,19097,Jackson,2002,172.4,1
Iowa,19097,Jackson,2004,144.3,1
Iowa,19097,Jackson,2005,134.2,1
Iowa,19097,Jackson,2006,134.1,1
Iowa,19097,Jackson,2007,83.4,0
Iowa,19097,Jackson,2013,93.3,0
Iowa,19097,Jackson,2014,127.5,1
Iowa,19097,Jackson,2015,119.2,1
Iowa,19099,Jasper,2000,212.7,1
Iowa,19099,Jasper,2001,264,1
Iowa,19099,Jasper,2002,185.3,1
Iowa,19099,Jasper,2003,146.2,1
Iowa,19099,Jasper,2004,135.5,1
Iowa,19099,Jasper,2005,149.1,1
Iowa,19099,Jasper,2006,167.5,1
Iowa,19099,Jasper,2007,121,1
Iowa,19099,Jasper,2008,167.3,1
Iowa,19099,Jasper,2009,116.6,1
Iowa,19099,Jasper,2010,116.6,1
Iowa,19099,Jasper,2011,172.5,1
Iowa,19099,Jasper,2012,126.5,1
Iowa,19099,Jasper,2013,125.8,1
Iowa,19099,Jasper,2014,93.3,1
Iowa,19099,Jasper,2015,111.6,1
Iowa,19101,Jefferson,2000,107,0
Iowa,19101,Jefferson,2002,181.3,1
Iowa,19101,Jefferson,2003,212.7,1
Iowa,19101,Jefferson,2004,211.2,1
Iowa,19101,Jefferson,2005,199.7,1
Iowa,19101,Jefferson,2006,157.2,1
Iowa,19101,Jefferson,2007,164.2,1
Iowa,19101,Jefferson,2008,153.8,1
Iowa,19101,Jefferson,2009,102.2,0
Iowa,19101,Jefferson,2014,119.7,1
Iowa,19103,Johnson,2000,105.8,1
Iowa,19103,Johnson,2001,99.5,1
Iowa,19103,Johnson,2002,113.5,1
Iowa,19103,Johnson,2003,70.8,1
Iowa,19103,Johnson,2004,75.6,1
Iowa,19103,Johnson,2005,59.4,1
Iowa,19103,Johnson,2006,42,1
Iowa,19103,Johnson,2007,35.1,1
Iowa,19103,Johnson,2008,55.4,1
Iowa,19103,Johnson,2009,33.7,1
Iowa,19103,Johnson,2010,55.1,1
Iowa,19103,Johnson,2011,30.6,1
Iowa,19103,Johnson,2012,28.1,1
Iowa,19103,Johnson,2013,23.9,1
Iowa,19103,Johnson,2015,32.4,1
Iowa,19105,Jones,2001,201.5,1
Iowa,19105,Jones,2002,200.1,1
Iowa,19105,Jones,2003,188.6,1
Iowa,19105,Jones,2004,152,1
Iowa,19105,Jones,2005,143,1
Iowa,19105,Jones,2006,107.7,1
Iowa,19105,Jones,2008,218.9,1
Iowa,19105,Jones,2009,131.3,1
Iowa,19105,Jones,2010,220.8,1
Iowa,19105,Jones,2011,178.6,1
Iowa,19105,Jones,2012,171.1,1
Iowa,19105,Jones,2013,147.5,1
Iowa,19105,Jones,2014,163.8,1
Iowa,19105,Jones,2015,139.1,1
Iowa,19107,Keokuk,2000,322.9,1
Iowa,19107,Keokuk,2001,261.1,1
Iowa,19107,Keokuk,2002,169.6,0
Iowa,19107,Keokuk,2003,263.3,1
Iowa,19109,Kossuth,2000,166.9,1
Iowa,19109,Kossuth,2001,158.3,1
Iowa,19109,Kossuth,2002,119.6,1
Iowa,19109,Kossuth,2003,109.9,0
Iowa,19109,Kossuth,2004,150.2,1
Iowa,19109,Kossuth,2007,102,0
Iowa,19109,Kossuth,2008,226,1
Iowa,19109,Kossuth,2009,103.2,0
Iowa,19109,Kossuth,2011,115.9,0
Iowa,19109,Kossuth,2013,128.9,1
Iowa,19111,Lee,2000,162.1,1
Iowa,19111,Lee,2001,125.6,1
Iowa,19111,Lee,2002,112.2,1
Iowa,19111,Lee,2003,141.1,1
Iowa,19111,Lee,2004,150.2,1
Iowa,19111,Lee,2005,151.1,1
Iowa,19111,Lee,2006,169.3,1
Iowa,19111,Lee,2007,169.2,1
Iowa,19111,Lee,2008,256.4,1
Iowa,19111,Lee,2009,247.3,1
Iowa,19111,Lee,2010,270.8,1
Iowa,19111,Lee,2011,239.6,1
Iowa,19111,Lee,2012,181.9,1
Iowa,19111,Lee,2013,211.7,1
Iowa,19111,Lee,2014,188.6,1
Iowa,19111,Lee,2015,120.9,1
Iowa,19113,Linn,2000,81.5,1
Iowa,19113,Linn,2001,82.5,1
Iowa,19113,Linn,2002,94.4,1
Iowa,19113,Linn,2003,87.6,1
Iowa,19113,Linn,2004,90.3,1
Iowa,19113,Linn,2005,78.3,1
Iowa,19113,Linn,2006,64.6,1
Iowa,19113,Linn,2007,55.3,1
Iowa,19113,Linn,2008,62,1
Iowa,19113,Linn,2009,65.2,1
Iowa,19113,Linn,2010,40.9,1
Iowa,19113,Linn,2011,43,1
Iowa,19113,Linn,2012,47,1
Iowa,19113,Linn,2013,52.7,1
Iowa,19113,Linn,2014,59.7,1
Iowa,19113,Linn,2015,64.7,1
Iowa,19115,Louisa,2001,332.8,1
Iowa,19115,Louisa,2002,219.8,1
Iowa,19115,Louisa,2003,157.1,0
Iowa,19115,Louisa,2004,219.8,1
Iowa,19115,Louisa,2005,189.4,1
Iowa,19115,Louisa,2006,156.1,0
Iowa,19115,Louisa,2009,254.1,1
Iowa,19115,Louisa,2010,158.3,0
Iowa,19115,Louisa,2012,156.9,0
Iowa,19117,Lucas,2001,224.3,1
Iowa,19117,Lucas,2002,297.3,1
Iowa,19117,Lucas,2003,260.1,1
Iowa,19117,Lucas,2005,238.1,1
Iowa,19117,Lucas,2006,238.1,1
Iowa,19117,Lucas,2007,182.8,0
Iowa,19117,Lucas,2008,185.5,0
Iowa,19117,Lucas,2010,226.1,1
Iowa,19117,Lucas,2012,209.7,0
Iowa,19117,Lucas,2013,210.3,0
Iowa,19117,Lucas,2015,266.4,1
Iowa,19119,Lyon,2000,173.9,0
Iowa,19119,Lyon,2009,175.1,0
Iowa,19121,Madison,2000,144.6,0
Iowa,19121,Madison,2002,142.5,0
Iowa,19121,Madison,2004,124.1,0
Iowa,19121,Madison,2005,181.1,1
Iowa,19121,Madison,2006,164.4,1
Iowa,19123,Mahaska,2000,219.7,1
Iowa,19123,Mahaska,2001,192.9,1
Iowa,19123,Mahaska,2002,158.8,1
Iowa,19123,Mahaska,2003,185.2,1
Iowa,19123,Mahaska,2004,83.8,0
Iowa,19123,Mahaska,2005,99.5,1
Iowa,19123,Mahaska,2006,99.3,1
Iowa,19123,Mahaska,2007,99.2,1
Iowa,19123,Mahaska,2009,82.6,0
Iowa,19123,Mahaska,2010,106.7,1
Iowa,19123,Mahaska,2012,81.4,0
Iowa,19123,Mahaska,2013,114.4,1
Iowa,19123,Mahaska,2014,114.1,1
Iowa,19125,Marion,2000,263.7,1
Iowa,19125,Marion,2001,190.9,1
Iowa,19125,Marion,2002,229.8,1
Iowa,19125,Marion,2003,160.9,1
Iowa,19125,Marion,2004,148.1,1
Iowa,19125,Marion,2005,136.6,1
Iowa,19125,Marion,2006,78.2,1
Iowa,19125,Marion,2007,83.6,1
Iowa,19125,Marion,2008,61,0
Iowa,19125,Marion,2009,77.8,1
Iowa,19125,Marion,2010,72.4,1
Iowa,19125,Marion,2011,122.4,1
Iowa,19125,Marion,2012,116,1
Iowa,19125,Marion,2013,94.5,1
Iowa,19125,Marion,2014,116.3,1
Iowa,19125,Marion,2015,132.8,1
Iowa,19127,Marshall,2000,129.8,1
Iowa,19127,Marshall,2001,184,1
Iowa,19127,Marshall,2002,151.1,1
Iowa,19127,Marshall,2003,100.5,1
Iowa,19127,Marshall,2004,77.4,1
Iowa,19127,Marshall,2005,136.1,1
Iowa,19127,Marshall,2006,136.2,1
Iowa,19127,Marshall,2007,67.8,1
Iowa,19127,Marshall,2008,103.7,1
Iowa,19127,Marshall,2009,76.7,1
Iowa,19127,Marshall,2012,44.6,0
Iowa,19127,Marshall,2015,49.5,0
Iowa,19129,Mills,2000,188.1,1
Iowa,19129,Mills,2001,237.7,1
Iowa,19129,Mills,2002,260.9,1
Iowa,19129,Mills,2003,173.2,1
Iowa,19129,Mills,2004,195.9,1
Iowa,19129,Mills,2005,179.9,1
Iowa,19129,Mills,2006,317.8,1
Iowa,19129,Mills,2007,162.4,1
Iowa,19129,Mills,2008,184.3,1
Iowa,19129,Mills,2009,173.6,1
Iowa,19129,Mills,2010,217.9,1
Iowa,19129,Mills,2011,195.3,1
Iowa,19129,Mills,2012,219.1,1
Iowa,19131,Mitchell,2000,221.9,1
Iowa,19131,Mitchell,2001,210,1
Iowa,19131,Mitchell,2002,252.9,1
Iowa,19131,Mitchell,2003,173.2,0
Iowa,19131,Mitchell,2004,265.9,1
Iowa,19131,Mitchell,2005,188.8,1
Iowa,19131,Mitchell,2006,188.3,1
Iowa,19131,Mitchell,2007,172,0
Iowa,19131,Mitchell,2008,265,1
Iowa,19131,Mitchell,2011,315.4,1
Iowa,19131,Mitchell,2012,314.6,1
Iowa,19131,Mitchell,2013,347.8,1
Iowa,19131,Mitchell,2014,314.9,1
Iowa,19131,Mitchell,2015,220,1
Iowa,19133,Monona,2000,276.2,1
Iowa,19133,Monona,2001,261.9,1
Iowa,19133,Monona,2002,231.5,1
Iowa,19133,Monona,2003,181.1,0
Iowa,19133,Monona,2004,331.3,1
Iowa,19133,Monona,2005,267.4,1
Iowa,19133,Monona,2006,301.1,1
Iowa,19133,Monona,2007,218.8,1
Iowa,19133,Monona,2008,237.3,1
Iowa,19133,Monona,2009,170.9,0
Iowa,19135,Monroe,2001,241.9,0
Iowa,19135,Monroe,2009,215.7,0
Iowa,19137,Montgomery,2000,324.3,1
Iowa,19137,Montgomery,2001,269.8,1
Iowa,19137,Montgomery,2002,273.6,1
Iowa,19137,Montgomery,2003,196.4,1
Iowa,19137,Montgomery,2004,241.9,1
Iowa,19137,Montgomery,2005,272.6,1
Iowa,19137,Montgomery,2006,241,1
Iowa,19137,Montgomery,2007,289,1
Iowa,19137,Montgomery,2008,320.9,1
Iowa,19137,Montgomery,2009,336.1,1
Iowa,19137,Montgomery,2010,153,0
Iowa,19137,Montgomery,2011,415.8,1
Iowa,19137,Montgomery,2012,263.8,1
Iowa,19137,Montgomery,2013,329.7,1
Iowa,19137,Montgomery,2014,173.6,0
Iowa,19137,Montgomery,2015,287.9,1
Iowa,19139,Muscatine,2000,171.3,1
Iowa,19139,Muscatine,2001,105.3,1
Iowa,19139,Muscatine,2002,95.7,1
Iowa,19139,Muscatine,2003,140.7,1
Iowa,19139,Muscatine,2004,94.4,1
Iowa,19139,Muscatine,2005,89.7,1
Iowa,19139,Muscatine,2006,124.4,1
Iowa,19139,Muscatine,2007,92.7,1
Iowa,19139,Muscatine,2008,100.9,1
Iowa,19139,Muscatine,2009,91.7,1
Iowa,19139,Muscatine,2010,104.3,1
Iowa,19139,Muscatine,2011,60.8,1
Iowa,19139,Muscatine,2012,108.1,1
Iowa,19139,Muscatine,2013,51.8,1
Iowa,19139,Muscatine,2014,47.6,0
Iowa,19139,Muscatine,2015,43,0
Iowa,19141,O'Brien,2000,195.2,1
Iowa,19141,O'Brien,2001,126.7,0
Iowa,19141,O'Brien,2002,185.7,1
Iowa,19141,O'Brien,2004,150.5,1
Iowa,19141,O'Brien,2005,127.2,0
Iowa,19141,O'Brien,2009,153.4,1
Iowa,19143,Osceola,2000,276.2,0
Iowa,19143,Osceola,2001,252.1,0
Iowa,19143,Osceola,2006,279.6,0
Iowa,19143,Osceola,2010,285.6,0
Iowa,19143,Osceola,2011,290.2,0
Iowa,19143,Osceola,2012,292.9,0
Iowa,19145,Page,2000,164.1,1
Iowa,19145,Page,2001,204.9,1
Iowa,19145,Page,2002,155.2,1
Iowa,19145,Page,2003,155.9,1
Iowa,19145,Page,2004,165.8,1
Iowa,19145,Page,2005,206,1
Iowa,19145,Page,2007,164.6,1
Iowa,19145,Page,2008,113.8,0
Iowa,19145,Page,2009,188.3,1
Iowa,19145,Page,2010,135.5,1
Iowa,19145,Page,2011,198.9,1
Iowa,19145,Page,2012,158.1,1
Iowa,19145,Page,2013,212.7,1
Iowa,19145,Page,2015,116.7,0
Iowa,19147,Palo Alto,2000,223.1,1
Iowa,19147,Palo Alto,2001,260.1,1
Iowa,19147,Palo Alto,2004,193.9,0
Iowa,19147,Palo Alto,2010,235.5,1
Iowa,19149,Plymouth,2000,142.2,1
Iowa,19149,Plymouth,2001,118,1
Iowa,19149,Plymouth,2002,126,1
Iowa,19149,Plymouth,2003,102.4,1
Iowa,19149,Plymouth,2005,135.8,1
Iowa,19149,Plymouth,2006,120.2,1
Iowa,19149,Plymouth,2007,70.5,0
Iowa,19149,Plymouth,2008,70.3,0
Iowa,19149,Plymouth,2011,77.5,0
Iowa,19151,Pocahontas,2000,207.9,0
Iowa,19151,Pocahontas,2001,267.6,1
Iowa,19151,Pocahontas,2002,289.9,1
Iowa,19151,Pocahontas,2003,314.7,1
Iowa,19151,Pocahontas,2004,279.4,1
Iowa,19151,Pocahontas,2005,262.4,1
Iowa,19151,Pocahontas,2008,466.4,1
Iowa,19151,Pocahontas,2015,257.9,0
Iowa,19153,Polk,2000,91.6,1
Iowa,19153,Polk,2001,81.7,1
Iowa,19153,Polk,2002,69.5,1
Iowa,19153,Polk,2003,57.8,1
Iowa,19153,Polk,2004,53.4,1
Iowa,19153,Polk,2005,67,1
Iowa,19153,Polk,2006,63.3,1
Iowa,19153,Polk,2007,72.9,1
Iowa,19153,Polk,2008,77.8,1
Iowa,19153,Polk,2009,71.6,1
Iowa,19153,Polk,2010,55.5,1
Iowa,19153,Polk,2011,54.4,1
Iowa,19153,Polk,2012,44.8,1
Iowa,19153,Polk,2013,58,1
Iowa,19153,Polk,2014,62.1,1
Iowa,19153,Polk,2015,54.4,1
Iowa,19155,Pottawattamie,2000,121.6,1
Iowa,19155,Pottawattamie,2001,110.1,1
Iowa,19155,Pottawattamie,2002,121.7,1
Iowa,19155,Pottawattamie,2003,122.8,1
Iowa,19155,Pottawattamie,2004,104.6,1
Iowa,19155,Pottawattamie,2005,70.3,1
Iowa,19155,Pottawattamie,2006,53.2,1
Iowa,19155,Pottawattamie,2007,105.4,1
Iowa,19155,Pottawattamie,2008,94.6,1
Iowa,19155,Pottawattamie,2009,111.9,1
Iowa,19155,Pottawattamie,2010,95,1
Iowa,19155,Pottawattamie,2011,65.2,1
Iowa,19155,Pottawattamie,2012,55.3,1
Iowa,19155,Pottawattamie,2013,66.8,1
Iowa,19155,Pottawattamie,2014,58.7,1
Iowa,19155,Pottawattamie,2015,56.2,1
Iowa,19157,Poweshiek,2000,155.5,1
Iowa,19157,Poweshiek,2001,124.5,1
Iowa,19157,Poweshiek,2002,219.5,1
Iowa,19157,Poweshiek,2003,113.6,1
Iowa,19157,Poweshiek,2005,151.3,1
Iowa,19157,Poweshiek,2006,103.6,0
Iowa,19157,Poweshiek,2007,112.5,1
Iowa,19157,Poweshiek,2009,94.4,0
Iowa,19157,Poweshiek,2010,132.5,1
Iowa,19157,Poweshiek,2011,95,0
Iowa,19157,Poweshiek,2012,143,1
Iowa,19157,Poweshiek,2013,144.3,1
Iowa,19157,Poweshiek,2015,125.8,1
Iowa,19159,Ringgold,2000,420.9,1
Iowa,19159,Ringgold,2001,303.7,0
Iowa,19161,Sac,2000,290.9,1
Iowa,19161,Sac,2001,364,1
Iowa,19161,Sac,2002,308.4,1
Iowa,19161,Sac,2003,441.8,1
Iowa,19161,Sac,2004,325.4,1
Iowa,19161,Sac,2005,179.1,1
Iowa,19161,Sac,2006,254.3,1
Iowa,19161,Sac,2007,196.6,1
Iowa,19161,Sac,2008,273.2,1
Iowa,19161,Sac,2010,154.6,0
Iowa,19161,Sac,2011,266.3,1
Iowa,19161,Sac,2013,258.1,1
Iowa,19161,Sac,2015,293.5,1
Iowa,19163,Scott,2000,201.7,1
Iowa,19163,Scott,2001,181.9,1
Iowa,19163,Scott,2002,169.4,1
Iowa,19163,Scott,2003,115.9,1
Iowa,19163,Scott,2004,71.5,1
Iowa,19163,Scott,2005,70.8,1
Iowa,19163,Scott,2006,72.2,1
Iowa,19163,Scott,2007,69.3,1
Iowa,19163,Scott,2008,81.3,1
Iowa,19163,Scott,2009,73.5,1
Iowa,19163,Scott,2010,56.9,1
Iowa,19163,Scott,2011,61.9,1
Iowa,19163,Scott,2012,63.4,1
Iowa,19163,Scott,2013,76.9,1
Iowa,19163,Scott,2014,57.7,1
Iowa,19163,Scott,2015,44.2,1
Iowa,19165,Shelby,2000,182.5,1
Iowa,19165,Shelby,2001,247.4,1
Iowa,19165,Shelby,2002,130.4,0
Iowa,19165,Shelby,2004,130.2,0
Iowa,19165,Shelby,2008,209.9,1
Iowa,19165,Shelby,2009,132.5,0
Iowa,19165,Shelby,2010,132.7,0
Iowa,19167,Sioux,2000,165.6,1
Iowa,19167,Sioux,2001,111.2,1
Iowa,19167,Sioux,2002,123.4,1
Iowa,19167,Sioux,2003,71.3,0
Iowa,19167,Sioux,2004,96.1,1
Iowa,19167,Sioux,2005,89.2,1
Iowa,19167,Sioux,2006,69.6,0
Iowa,19167,Sioux,2007,69.3,0
Iowa,19167,Sioux,2008,81.7,1
Iowa,19167,Sioux,2009,93.9,1
Iowa,19167,Sioux,2010,118.6,1
Iowa,19167,Sioux,2012,79.7,1
Iowa,19167,Sioux,2013,91.6,1
Iowa,19167,Sioux,2014,96.7,1
Iowa,19169,Story,2000,127.3,1
Iowa,19169,Story,2001,120.7,1
Iowa,19169,Story,2002,104.1,1
Iowa,19169,Story,2003,78.5,1
Iowa,19169,Story,2004,90.1,1
Iowa,19169,Story,2005,77.1,1
Iowa,19169,Story,2006,66.5,1
Iowa,19169,Story,2007,56.5,1
Iowa,19169,Story,2008,61.6,1
Iowa,19169,Story,2009,43.5,1
Iowa,19169,Story,2010,48.8,1
Iowa,19169,Story,2011,45.9,1
Iowa,19169,Story,2012,65.3,1
Iowa,19169,Story,2013,53.2,1
Iowa,19169,Story,2014,46.7,1
Iowa,19169,Story,2015,37.9,1
Iowa,19171,Tama,2000,248.4,1
Iowa,19171,Tama,2001,277,1
Iowa,19171,Tama,2002,118.4,1
Iowa,19171,Tama,2003,175.7,1
Iowa,19171,Tama,2004,174,1
Iowa,19171,Tama,2005,240.2,1
Iowa,19171,Tama,2006,124,1
Iowa,19171,Tama,2007,115.9,1
Iowa,19171,Tama,2009,126.7,1
Iowa,19171,Tama,2011,107.5,0
Iowa,19171,Tama,2013,108,0
Iowa,19173,Taylor,2000,316.5,1
Iowa,19173,Taylor,2001,296.7,1
Iowa,19173,Taylor,2002,273.4,0
Iowa,19173,Taylor,2004,376.3,1
Iowa,19173,Taylor,2007,283.5,0
